Title,URL
"Community, Content and Brand Assistant",https://www.brightermonday.co.ke/listings/community-content-and-brand-assistant-20z4gv
Senior Nurse and Medical Administrative Assistant,https://www.brightermonday.co.ke/listings/senior-nurse-and-medical-administrative-assistant-pmpx8r
Project Manager,https://www.brightermonday.co.ke/listings/project-manager-jqmnzd
WISH2 Multicountry Finance Manager - KENYA,https://www.brightermonday.co.ke/listings/wish2-multicountry-finance-manager-kenya-k8mw0v
Analyst Investment,https://www.brightermonday.co.ke/listings/analyst-investment-gw5v80
Pollution Insights Consultant,https://www.brightermonday.co.ke/listings/pollution-insights-consultant-mgmznd
Grants Program support Intern,https://www.brightermonday.co.ke/listings/grants-program-support-intern-xpd5qq
Health Trainer,https://www.brightermonday.co.ke/listings/health-trainer-r82g7j
Project Manager,https://www.brightermonday.co.ke/listings/project-manager-4njxpr
Emergency Communications Officer,https://www.brightermonday.co.ke/listings/emergency-communications-officer-840jgp
Protection Case Worker,https://www.brightermonday.co.ke/listings/protection-case-worker-q2qm6z
Voice Communication Officer â Kenya,https://www.brightermonday.co.ke/listings/voice-communication-officer-a-kenya-wpmdwp
* Project Manager,https://www.brightermonday.co.ke/listings/project-manager-np54wx
Winter Intern - Business Development (For Current Students),https://www.brightermonday.co.ke/listings/winter-intern-business-development-for-current-students-9j0pg8
"Deputy Representative, Kenya, P-5",https://www.brightermonday.co.ke/listings/deputy-representative-kenya-p-5-07pqdg
"Internal and External VA: Regional Advisor Emergency, P-5, FT, ESARO, Nairobi, Kenya, post# 21407",https://www.brightermonday.co.ke/listings/internal-and-external-va-regional-advisor-emergency-p-5-ft-esaro-nairobi-kenya-post-21407-vwm2zm
* Project Manager,https://www.brightermonday.co.ke/listings/project-manager-7wvk0n
Supply Chain Intern,https://www.brightermonday.co.ke/listings/supply-chain-intern-6d7gvg
Pollution Insights Consultant,https://www.brightermonday.co.ke/listings/pollution-insights-consultant-xpd5k0
* Project Manager (Marsabit),https://www.brightermonday.co.ke/listings/project-manager-marsabit-r82gj9
"Regional Marketing Officer, Exams, SSA",https://www.brightermonday.co.ke/listings/regional-marketing-officer-exams-ssa-4njx6v
CyberSource East Africa Senior Manager,https://www.brightermonday.co.ke/listings/cybersource-east-africa-senior-manager-840j97
Project Manager (Marsabit),https://www.brightermonday.co.ke/listings/project-manager-marsabit-q2qm5n
Transport Planner (50/23 NR),https://www.brightermonday.co.ke/listings/transport-planner-5023-nr-wpmdk0
WISH2 Multicountry Finance Manager - KENYA,https://www.brightermonday.co.ke/listings/wish2-multicountry-finance-manager-kenya-np54jk
Campaign Director,https://www.brightermonday.co.ke/listings/campaign-director-9j0pn6
Investigator,https://www.brightermonday.co.ke/listings/investigator-07pq9z
Finance Graduate Trainee,https://www.brightermonday.co.ke/listings/finance-graduate-trainee-vwm2kx
People & Culture Intern,https://www.brightermonday.co.ke/listings/people-culture-intern-7wvk0g
Orthodontist,https://www.brightermonday.co.ke/listings/orthodontist-6d7gvv
Monitoring and Evaluation Intern,https://www.brightermonday.co.ke/listings/monitoring-and-evaluation-intern-zp27jr
"Research, Development and Learning Intern",https://www.brightermonday.co.ke/listings/research-development-and-learning-intern-pmpxjw
Marketing Graduate Trainee,https://www.brightermonday.co.ke/listings/marketing-graduate-trainee-gw5v42
Human Resource Specialist,https://www.brightermonday.co.ke/listings/human-resource-specialist-4njxrv
Site SHE Coordinator,https://www.brightermonday.co.ke/listings/site-she-coordinator-vwm2e2
"Culture Change Adviser, Kenya",https://www.brightermonday.co.ke/listings/culture-change-adviser-kenya-7wvk5e
Mapping out CSOs Care Worker organizations/unions to implement gender transformative programmes,https://www.brightermonday.co.ke/listings/mapping-out-csos-care-worker-organizationsunions-to-implement-gender-transformative-programmes-6d7gkp
Business Specialist Consultant for a scalable DPG Incubator of the African Drone and Data Academy,https://www.brightermonday.co.ke/listings/business-specialist-consultant-for-a-scalable-dpg-incubator-of-the-african-drone-and-data-academy-evd6qk
Sponsorship Manager,https://www.brightermonday.co.ke/listings/sponsorship-manager-5dwmxn
SSA Public Affairs Manager,https://www.brightermonday.co.ke/listings/ssa-public-affairs-manager-d7r5km
"Research Specialist, Centre of Excellence in Women and Child Health",https://www.brightermonday.co.ke/listings/research-specialist-centre-of-excellence-in-women-and-child-health-20z4q2
Senior Finance Officer - Payroll Management & Somalia Operations (Â Open to Kenyan Nationals Only.Â ),https://www.brightermonday.co.ke/listings/senior-finance-officer-payroll-management-somalia-operations-a-open-to-kenyan-nationals-onlya-pmpx6q
Communications Support Officer - LWF World Service (Open to Kenyan Nationals Only),https://www.brightermonday.co.ke/listings/communications-support-officer-lwf-world-service-open-to-kenyan-nationals-only-jqmnrw
Project Manager - Thomson Reuters Foundation,https://www.brightermonday.co.ke/listings/project-manager-thomson-reuters-foundation-k8mwg2
In-Country Specialist Refugee and Humanitarian Services,https://www.brightermonday.co.ke/listings/in-country-specialist-refugee-and-humanitarian-services-gw5v98
GEDSI Specialist Consultant,https://www.brightermonday.co.ke/listings/gedsi-specialist-consultant-mgmzpj
WISH2 Multicountry Finance Manager,https://www.brightermonday.co.ke/listings/wish2-multicountry-finance-manager-xpd52w
Support Services Officer,https://www.brightermonday.co.ke/listings/support-services-officer-r82gvn
Global Sales Manager,https://www.brightermonday.co.ke/listings/global-sales-manager-4njx85
Global Business Registration Specialist,https://www.brightermonday.co.ke/listings/global-business-registration-specialist-840j54
"Business Development Senior Manager, CWS Kenya (National)",https://www.brightermonday.co.ke/listings/business-development-senior-manager-cws-kenya-national-q2qm77
Strategy and Operations Consulting Senior Associate,https://www.brightermonday.co.ke/listings/strategy-and-operations-consulting-senior-associate-wpmd2z
Senga Software Engineer â Mid & Senior Level,https://www.brightermonday.co.ke/listings/senga-software-engineer-a-mid-senior-level-np54xg
Mapping out CSOs Care Worker organizations/unions to implement gender transformative programmes,https://www.brightermonday.co.ke/listings/mapping-out-csos-care-worker-organizationsunions-to-implement-gender-transformative-programmes-9j0p90
"Multi-Sector Needs Assessment in Dadaab, Kakuma and Kalobeyei Refugee Camps",https://www.brightermonday.co.ke/listings/multi-sector-needs-assessment-in-dadaab-kakuma-and-kalobeyei-refugee-camps-07pq2m
Project Coordinator Youth Ready Project,https://www.brightermonday.co.ke/listings/project-coordinator-youth-ready-project-vwm2p2
Customer Operations Lead- Kenya,https://www.brightermonday.co.ke/listings/customer-operations-lead-kenya-7wvk7e
Financial Controller,https://www.brightermonday.co.ke/listings/financial-controller-6d7g6p
Project Manager - Thomson Reuters Foundation,https://www.brightermonday.co.ke/listings/project-manager-thomson-reuters-foundation-zp2749
Coordinator Sales Business Development,https://www.brightermonday.co.ke/listings/coordinator-sales-business-development-9j0epw
Prevention & Control Of Infection Coordinator,https://www.brightermonday.co.ke/listings/prevention-control-of-infection-coordinator-07peqd
Senior Programme Advisor,https://www.brightermonday.co.ke/listings/senior-programme-advisor-vwm72k
Senior Finance Manager,https://www.brightermonday.co.ke/listings/senior-finance-manager-7wvekx
Regional Manager East Africa,https://www.brightermonday.co.ke/listings/regional-manager-east-africa-6d7egn
Website Assistant,https://www.brightermonday.co.ke/listings/website-assistant-zp2n78
DREEM Youth Advisory Committee,https://www.brightermonday.co.ke/listings/dreem-youth-advisory-committee-evd06v
National Project Coordinator - Small Enterprise Promotion NOB (DC),https://www.brightermonday.co.ke/listings/national-project-coordinator-small-enterprise-promotion-nob-dc-5dwemx
Contact Center Executive (Somali Speaking),https://www.brightermonday.co.ke/listings/contact-center-executive-somali-speaking-d7rv5w
Case Manager - Refugee and Humanitarian Services,https://www.brightermonday.co.ke/listings/case-manager-refugee-and-humanitarian-services-20ze4j
Intern One Health,https://www.brightermonday.co.ke/listings/intern-one-health-pmpzxp
Employee Relations Investigation Specialist-2,https://www.brightermonday.co.ke/listings/employee-relations-investigation-specialist-2-jqm88v
Supply Chain Manager - Refugee and Humanitarian Services,https://www.brightermonday.co.ke/listings/supply-chain-manager-refugee-and-humanitarian-services-k8m44w
MEAL Coordinator (BORESHA NABAD),https://www.brightermonday.co.ke/listings/meal-coordinator-boresha-nabad-gw5nnn
Sales Executive- Chemicals Human Nutrition,https://www.brightermonday.co.ke/listings/sales-executive-chemicals-human-nutrition-mgmxx2
Digital Health Program Manager,https://www.brightermonday.co.ke/listings/digital-health-program-manager-xpd00v
"Lead, Network Operations and Support",https://www.brightermonday.co.ke/listings/lead-network-operations-and-support-r82ppx
Communications Expert (International Consultant),https://www.brightermonday.co.ke/listings/communications-expert-international-consultant-4njzz9
TEAM LEAD - MAINTENANCE,https://www.brightermonday.co.ke/listings/team-lead-maintenance-840eer
Refugee Led Organization (RLO) Engagement Lead,https://www.brightermonday.co.ke/listings/refugee-led-organization-rlo-engagement-lead-q2qjjk
(Associate) Medical Director -,https://www.brightermonday.co.ke/listings/associate-medical-director-wpmvv5
Financial Modelling & Valuation analyst for an International NGO,https://www.brightermonday.co.ke/listings/financial-modelling-valuation-analyst-for-an-international-ngo-np5mmz
CRA (Level II),https://www.brightermonday.co.ke/listings/cra-level-ii-9j0eew
Technical Sales Manager for a Steel Manufacturing Company,https://www.brightermonday.co.ke/listings/technical-sales-manager-for-a-steel-manufacturing-company-07peed
MAINTENANCE OFFICER- HVAC AND REFRIGERATION,https://www.brightermonday.co.ke/listings/maintenance-officer-hvac-and-refrigeration-vwm77k
Finance Coordinator (BORESHA NABAD),https://www.brightermonday.co.ke/listings/finance-coordinator-boresha-nabad-7wveex
Project Manager P4,https://www.brightermonday.co.ke/listings/project-manager-p4-evd00v
Compliance Account Manager- EMEA,https://www.brightermonday.co.ke/listings/compliance-account-manager-emea-9j0e6p
WASH and Construction Specialist,https://www.brightermonday.co.ke/listings/wash-and-construction-specialist-07pe0e
"Specialist Sr., Food Security, Livelihoods and Climate Change (FSL and CCA)",https://www.brightermonday.co.ke/listings/specialist-sr-food-security-livelihoods-and-climate-change-fsl-and-cca-vwm758
Chef,https://www.brightermonday.co.ke/listings/chef-7wverz
"Accounts Assistant, General Accounts, Finance Division",https://www.brightermonday.co.ke/listings/accounts-assistant-general-accounts-finance-division-6d7e4j
"Officer, Child Protection",https://www.brightermonday.co.ke/listings/officer-child-protection-xpd0em
Procurement Officer,https://www.brightermonday.co.ke/listings/procurement-officer-r82p4m
Country General Manager,https://www.brightermonday.co.ke/listings/country-general-manager-4njzq2
Marketing Manager,https://www.brightermonday.co.ke/listings/marketing-manager-840exx
Proposal Writer/Proposal Coordinator â Africa,https://www.brightermonday.co.ke/listings/proposal-writerproposal-coordinator-a-africa-q2qj8v
Photos Collection and Annotation- Kenya,https://www.brightermonday.co.ke/listings/photos-collection-and-annotation-kenya-wpmv5j
Assistant Coordinateur RÃ©seau MÃ©dical F/H,https://www.brightermonday.co.ke/listings/assistant-coordinateur-raseau-madical-fh-np5mnw
Digital Health Program Manager,https://www.brightermonday.co.ke/listings/digital-health-program-manager-9j0e6n
Supply Chain Coordinator,https://www.brightermonday.co.ke/listings/supply-chain-coordinator-07pe08
"Monitoring, Evaluation and Learning (MEL) Manager",https://www.brightermonday.co.ke/listings/monitoring-evaluation-and-learning-mel-manager-vwm75g
Telesales Representative,https://www.brightermonday.co.ke/listings/telesales-representative-7wverj
Community Mobilizer - THRIVE Project,https://www.brightermonday.co.ke/listings/community-mobilizer-thrive-project-6d7e4d
"Project Officer - WASH, Isiolo Women Economic Empowerment Project",https://www.brightermonday.co.ke/listings/project-officer-wash-isiolo-women-economic-empowerment-project-5dwe86
Remote HR Manager â Klarecon Limited,https://www.brightermonday.co.ke/listings/remote-hr-manager-a-klarecon-limited-jqm8w8
Remote HR Manager â Klarecon Limited,https://www.brightermonday.co.ke/listings/remote-hr-manager-a-klarecon-limited-xpd0zm
Group Head Chef,https://www.brightermonday.co.ke/listings/group-head-chef-q2qjvv
Veterinary Sales Representative,https://www.brightermonday.co.ke/listings/veterinary-sales-representative-840e5n
Veterinary Sales Representative,https://www.brightermonday.co.ke/listings/veterinary-sales-representative-q2qj76
Spa Therapist,https://www.brightermonday.co.ke/listings/spa-therapist-wpmv2k
Talent Acquisition Specialist,https://www.brightermonday.co.ke/listings/talent-acquisition-specialist-pmpzwv
Market Manager,https://www.brightermonday.co.ke/listings/market-manager-jqm8je
"Social Content Producer, Swahili speaker (Remote working)",https://www.brightermonday.co.ke/listings/social-content-producer-swahili-speaker-remote-working-k8m45z
Programme Support Officer,https://www.brightermonday.co.ke/listings/programme-support-officer-gw5ngr
PROCUREMENT ASSISTANT (For rostering purposes),https://www.brightermonday.co.ke/listings/procurement-assistant-for-rostering-purposes-mgmxrq
Safeguarding Coordinator â IPDHE,https://www.brightermonday.co.ke/listings/safeguarding-coordinator-a-ipdhe-xpd06n
Executive Director,https://www.brightermonday.co.ke/listings/executive-director-r82pq4
"Data Analyst/Report Writer, SMLP-2",https://www.brightermonday.co.ke/listings/data-analystreport-writer-smlp-2-4njzdm
Director of Clinical Operations,https://www.brightermonday.co.ke/listings/director-of-clinical-operations-840ezn
QSSK-OM-PM-PROCUREMENT MANAGER,https://www.brightermonday.co.ke/listings/qssk-om-pm-procurement-manager-wpmvzk
AWS Database Developer â Achyutam International,https://www.brightermonday.co.ke/listings/aws-database-developer-a-achyutam-international-7wve85
AWS Database Developer â Achyutam International,https://www.brightermonday.co.ke/listings/aws-database-developer-a-achyutam-international-6d7ex6
Senior Finance and Budget Assistant,https://www.brightermonday.co.ke/listings/senior-finance-and-budget-assistant-zp2nvv
Nature for Health Systems Approach Facilitator,https://www.brightermonday.co.ke/listings/nature-for-health-systems-approach-facilitator-evd0nd
Programme Funding Director â Ol Pejeta Conservancy,https://www.brightermonday.co.ke/listings/programme-funding-director-a-ol-pejeta-conservancy-5dwew7
Account Manager - Kenya.,https://www.brightermonday.co.ke/listings/account-manager-kenya-d7rvr5
Regional Partnership Advisor Asia,https://www.brightermonday.co.ke/listings/regional-partnership-advisor-asia-20zeze
Adaptation Speciliast,https://www.brightermonday.co.ke/listings/adaptation-speciliast-pmpzpv
Revenue Growth (RGM) Manager - East Africa,https://www.brightermonday.co.ke/listings/revenue-growth-rgm-manager-east-africa-jqm8me
Advisory Services Manager â Baker Tilly Kenya,https://www.brightermonday.co.ke/listings/advisory-services-manager-a-baker-tilly-kenya-k8m4mz
Nature for Health Partnership Project Manager,https://www.brightermonday.co.ke/listings/nature-for-health-partnership-project-manager-gw5n5r
Head of Fulfilment Talent Scout - Jumia (Full Time),https://www.brightermonday.co.ke/listings/head-of-fulfilment-talent-scout-jumia-full-time-mgmxmq
Womenâs Economic Empowerment Advisor - Africa,https://www.brightermonday.co.ke/listings/womenas-economic-empowerment-advisor-africa-xpd0dn
"International Consultant, Climate Information Services",https://www.brightermonday.co.ke/listings/international-consultant-climate-information-services-r82p24
Director of Training,https://www.brightermonday.co.ke/listings/director-of-training-4njzjm
"Principal Biostatistician, FSP (Client-dedicated) - Home based, EMEA",https://www.brightermonday.co.ke/listings/principal-biostatistician-fsp-client-dedicated-home-based-emea-840e0n
"Sales and Customer Service Clerk (Flower Exporter)â Naivasha, Kenya",https://www.brightermonday.co.ke/listings/sales-and-customer-service-clerk-flower-exportera-naivasha-kenya-q2qjq6
Revenue Growth (RGM) Manager - East Africa,https://www.brightermonday.co.ke/listings/revenue-growth-rgm-manager-east-africa-wpmvmk
Senior Finance and Budget Assistant (6 Months),https://www.brightermonday.co.ke/listings/senior-finance-and-budget-assistant-6-months-np5m50
Research Technician I,https://www.brightermonday.co.ke/listings/research-technician-i-9j0e05
Senior Project Officer-Climate Adaptation Project,https://www.brightermonday.co.ke/listings/senior-project-officer-climate-adaptation-project-07pepk
Urban Law Consultant,https://www.brightermonday.co.ke/listings/urban-law-consultant-vwm7mw
Logistics and Admin. Officer,https://www.brightermonday.co.ke/listings/logistics-and-admin-officer-7wvev5
Recruitment Specialist and HR assistant,https://www.brightermonday.co.ke/listings/recruitment-specialist-and-hr-assistant-6d7e76
Operations Supervisor,https://www.brightermonday.co.ke/listings/operations-supervisor-zp2n2v
Logistics and Admin. Officer,https://www.brightermonday.co.ke/listings/logistics-and-admin-officer-evd0dd
JUNIOR REPORTING ANALYST,https://www.brightermonday.co.ke/listings/junior-reporting-analyst-5dwj77
"Program Director, Kenya Big Dream",https://www.brightermonday.co.ke/listings/program-director-kenya-big-dream-d7r8x5
Senior Project Officer-Malaria Project,https://www.brightermonday.co.ke/listings/senior-project-officer-malaria-project-20zmpe
Counterintelligence/Screener,https://www.brightermonday.co.ke/listings/counterintelligencescreener-pmpvkv
Internship: Africa Program Development,https://www.brightermonday.co.ke/listings/internship-africa-program-development-jqmkve
Nature for Health Systems Approach Facilitator,https://www.brightermonday.co.ke/listings/nature-for-health-systems-approach-facilitator-k8mj9z
Project Officers,https://www.brightermonday.co.ke/listings/project-officers-gw5x2r
Nature for Health Partnership Project Manager,https://www.brightermonday.co.ke/listings/nature-for-health-partnership-project-manager-mgm28q
Title: Business Analyst -Part Time,https://www.brightermonday.co.ke/listings/title-business-analyst-part-time-xpdr4n
Data Engineer - Part-Time,https://www.brightermonday.co.ke/listings/data-engineer-part-time-r829d4
Head of Logistics Talent Scout - Jumia (Full Time),https://www.brightermonday.co.ke/listings/head-of-logistics-talent-scout-jumia-full-time-4njkem
Programme Funding and Relationship Manager,https://www.brightermonday.co.ke/listings/programme-funding-and-relationship-manager-8406qn
Africa Office of the General Counsel Associate,https://www.brightermonday.co.ke/listings/africa-office-of-the-general-counsel-associate-q2q0p6
Market Mgr-Mktg & Comm,https://www.brightermonday.co.ke/listings/market-mgr-mktg-comm-wpm4qk
Programme Funding and Relationship Manager,https://www.brightermonday.co.ke/listings/programme-funding-and-relationship-manager-np56r0
Account Manager - Kenya.,https://www.brightermonday.co.ke/listings/account-manager-kenya-9j0745
"International Consultant, Climate Information Services",https://www.brightermonday.co.ke/listings/international-consultant-climate-information-services-07prmk
Project Officer-ECCAT Project,https://www.brightermonday.co.ke/listings/project-officer-eccat-project-vwm8nw
Adaptation Speciliast,https://www.brightermonday.co.ke/listings/adaptation-speciliast-7wv2n5
Finance and Programme Assistant (55/23 NR),https://www.brightermonday.co.ke/listings/finance-and-programme-assistant-5523-nr-6d7p06
Advisory Services Manager â Baker Tilly Kenya,https://www.brightermonday.co.ke/listings/advisory-services-manager-a-baker-tilly-kenya-xpdr4j
Urban Law Consultant,https://www.brightermonday.co.ke/listings/urban-law-consultant-q2q0mj
"960 words, CAT Tool: SDL Trados",https://www.brightermonday.co.ke/listings/960-words-cat-tool-sdl-trados-np564e
ICT Manager (Educational Institution),https://www.brightermonday.co.ke/listings/ict-manager-educational-institution-vwm82v
Operations Manager (Laptop shipping company),https://www.brightermonday.co.ke/listings/operations-manager-laptop-shipping-company-zp2m76
Managing Partner - Recruitment Franchisee Kenya,https://www.brightermonday.co.ke/listings/managing-partner-recruitment-franchisee-kenya-20zm48
"Senior Officer, Security",https://www.brightermonday.co.ke/listings/senior-officer-security-7wv2q8
Project Delivery Associate,https://www.brightermonday.co.ke/listings/project-delivery-associate-6d7pw7
Test Day Delivery Coordinator,https://www.brightermonday.co.ke/listings/test-day-delivery-coordinator-zp2mwg
Regional Gender Equality and Social (GESI) Inclusion Advisor - Africa,https://www.brightermonday.co.ke/listings/regional-gender-equality-and-social-gesi-inclusion-advisor-africa-evd4z6
Administrative Assistant Individual Contractor,https://www.brightermonday.co.ke/listings/administrative-assistant-individual-contractor-5dwjqe
Business Systems Associate - Technical,https://www.brightermonday.co.ke/listings/business-systems-associate-technical-d7r8m8
Senior Technical Advisor-Economic Strengthening (STA-ES),https://www.brightermonday.co.ke/listings/senior-technical-advisor-economic-strengthening-sta-es-20zm96
Assistant Public Health Officer,https://www.brightermonday.co.ke/listings/assistant-public-health-officer-pmpvr4
Chief of Party (BORESHA NABAD),https://www.brightermonday.co.ke/listings/chief-of-party-boresha-nabad-gw5x7k
Trade Marketing & Distribution Internship,https://www.brightermonday.co.ke/listings/trade-marketing-distribution-internship-8406r9
Remote Webinar Expert â Gehi & Associates,https://www.brightermonday.co.ke/listings/remote-webinar-expert-a-gehi-associates-9j07xj
Remote Webinar Expert â Gehi & Associates,https://www.brightermonday.co.ke/listings/remote-webinar-expert-a-gehi-associates-7wv248
"Information Security Lead, Africa",https://www.brightermonday.co.ke/listings/information-security-lead-africa-5dwj2e
INTERN - Team Assistant (2 positions),https://www.brightermonday.co.ke/listings/intern-team-assistant-2-positions-jqmkdg
"Cardiac Perfusionist, Operating Room",https://www.brightermonday.co.ke/listings/cardiac-perfusionist-operating-room-xpdrnz
* Project Officer - Inclusive Governance Initiative,https://www.brightermonday.co.ke/listings/project-officer-inclusive-governance-initiative-q2q0kw
INTERN - PROGRAMME MANAGEMENT,https://www.brightermonday.co.ke/listings/intern-programme-management-9j072j
Use Case Consultants,https://www.brightermonday.co.ke/listings/use-case-consultants-6d7p27
UN Women: Finance and Programme Associate - Ending Violence against Women (Open to Kenyan Nationals Only),https://www.brightermonday.co.ke/listings/un-women-finance-and-programme-associate-ending-violence-against-women-open-to-kenyan-nationals-only-5dwj8e
Project Officer - Inclusive Governance Initiative,https://www.brightermonday.co.ke/listings/project-officer-inclusive-governance-initiative-jqmk7g
Administrative Assistant Individual Contractor,https://www.brightermonday.co.ke/listings/administrative-assistant-individual-contractor-xpdrez
INTERN - PROGRAMME MANAGEMENT (Early Warning and Assessment Division),https://www.brightermonday.co.ke/listings/intern-programme-management-early-warning-and-assessment-division-q2q08w
Administrative Assistant,https://www.brightermonday.co.ke/listings/administrative-assistant-07pr0w
Project Coordinator (BORESHA NABAD),https://www.brightermonday.co.ke/listings/project-coordinator-boresha-nabad-6d7p47
Partnership and Sub-Award Coordinator (BORESHA NABAD),https://www.brightermonday.co.ke/listings/partnership-and-sub-award-coordinator-boresha-nabad-r8290g
"Accountant - Treasury, General Accounts, Finance Division",https://www.brightermonday.co.ke/listings/accountant-treasury-general-accounts-finance-division-8406d6
Regional Partnership Advisor,https://www.brightermonday.co.ke/listings/regional-partnership-advisor-wpm486
"KE - Deputy Director, RSC Program Implementation (N/I)",https://www.brightermonday.co.ke/listings/ke-deputy-director-rsc-program-implementation-ni-07przx
Integrated Primary School Science Teacher,https://www.brightermonday.co.ke/listings/integrated-primary-school-science-teacher-jqmk2r
Assessment of Care Policy and practises of targeted private sector Institutions,https://www.brightermonday.co.ke/listings/assessment-of-care-policy-and-practises-of-targeted-private-sector-institutions-pmpv0r
TRAVEL ASSISTANT,https://www.brightermonday.co.ke/listings/travel-assistant-jqmkpd
Supply Chain Manager,https://www.brightermonday.co.ke/listings/supply-chain-manager-k8mjpv
TRAVEL ASSISTANT (Duration 6 months),https://www.brightermonday.co.ke/listings/travel-assistant-duration-6-months-gw5xp0
WISH Senior Project Manager - KENYA,https://www.brightermonday.co.ke/listings/wish-senior-project-manager-kenya-mgm26d
Design of Graphic Illustrations - Shifting Narratives to Value Unpaid and Informal Work in Kenya,https://www.brightermonday.co.ke/listings/design-of-graphic-illustrations-shifting-narratives-to-value-unpaid-and-informal-work-in-kenya-xpdrgq
"Monitoring, Evaluation, Research, and Learning (MERL) Officer",https://www.brightermonday.co.ke/listings/monitoring-evaluation-research-and-learning-merl-officer-r829nj
Maintenance Technician,https://www.brightermonday.co.ke/listings/maintenance-technician-4njk0r
HUMAN RESOURCES ASSISTANT (Multiple JO),https://www.brightermonday.co.ke/listings/human-resources-assistant-multiple-jo-8406pp
Project Officer,https://www.brightermonday.co.ke/listings/project-officer-q2q09z
Project Manager - Multiple Project Management,https://www.brightermonday.co.ke/listings/project-manager-multiple-project-management-wpm4gp
CPD Warehouse Supervisor M/F,https://www.brightermonday.co.ke/listings/cpd-warehouse-supervisor-mf-np567x
General Manager,https://www.brightermonday.co.ke/listings/general-manager-9j0758
Machine Operator,https://www.brightermonday.co.ke/listings/machine-operator-07prng
Test day Delivery Coordinator,https://www.brightermonday.co.ke/listings/test-day-delivery-coordinator-vwm8gm
Senior Business Development Manager,https://www.brightermonday.co.ke/listings/senior-business-development-manager-7wv2jn
Communications Manager,https://www.brightermonday.co.ke/listings/communications-manager-6d7pqg
Project Management Consultant - Digital Transformation and Smart Cities,https://www.brightermonday.co.ke/listings/project-management-consultant-digital-transformation-and-smart-cities-zp2m8n
"Intern, Finance",https://www.brightermonday.co.ke/listings/intern-finance-evd4r4
"Director, Regional Human Resources Business Partner - East Africa Region",https://www.brightermonday.co.ke/listings/director-regional-human-resources-business-partner-east-africa-region-pmpvgr
INTERN - Human Resource Assistant,https://www.brightermonday.co.ke/listings/intern-human-resource-assistant-4njk5r
INTERN - Sustainable Finance,https://www.brightermonday.co.ke/listings/intern-sustainable-finance-q2q0zz
Assessment of Care Policy and practises of targeted private sector Institutions,https://www.brightermonday.co.ke/listings/assessment-of-care-policy-and-practises-of-targeted-private-sector-institutions-wpm4rp
Senior Human Resources Assistant (Multiple JO),https://www.brightermonday.co.ke/listings/senior-human-resources-assistant-multiple-jo-np569x
INTERN - Finance & Budget,https://www.brightermonday.co.ke/listings/intern-finance-budget-7wv2wn
ERP Consultant - Digital Health,https://www.brightermonday.co.ke/listings/erp-consultant-digital-health-d7r87g
Dental Technologist(With Clinical Experience) /COHO,https://www.brightermonday.co.ke/listings/dental-technologistwith-clinical-experience-coho-9j0786
Ecopharm Health Services Limited,/jobs?q=Ecopharm%20Health%20Services%20Limited
Recruitment Manager,https://www.brightermonday.co.ke/listings/recruitment-manager-07pjmz
"Patient Services Coordinator, Credit Control, Finance Division",https://www.brightermonday.co.ke/listings/patient-services-coordinator-credit-control-finance-division-vwm6nx
DATA ANALYSIS ASSISTANT,https://www.brightermonday.co.ke/listings/data-analysis-assistant-7wvzng
Urban Planner-Urban Lab Mexico,https://www.brightermonday.co.ke/listings/urban-planner-urban-lab-mexico-6d790v
Project Manager - Technology Consulting,https://www.brightermonday.co.ke/listings/project-manager-technology-consulting-zp29gr
"Clinical Nurse, Surgical Ward",https://www.brightermonday.co.ke/listings/clinical-nurse-surgical-ward-evdeg9
"Franchise Manager, Kenya",https://www.brightermonday.co.ke/listings/franchise-manager-kenya-5dw07p
"Officer II, Project",https://www.brightermonday.co.ke/listings/officer-ii-project-d7rpx7
Case Management Nurse - Temporary Employee,https://www.brightermonday.co.ke/listings/case-management-nurse-temporary-employee-20z6pq
Research Manager,https://www.brightermonday.co.ke/listings/research-manager-pmpekw
"Child Protection Specialist/ Primero Deployment and Integrations Lead (P-3), Child Protection, PG â O/P Nairobi, Fully Remote (Temporary Appointment 364days)",https://www.brightermonday.co.ke/listings/child-protection-specialist-primero-deployment-and-integrations-lead-p-3-child-protection-pg-a-op-nairobi-fully-remote-temporary-appointment-364days-jqmev4
"Branding and Content Officer (6 Months Contract), Outreach Administration Office",https://www.brightermonday.co.ke/listings/branding-and-content-officer-6-months-contract-outreach-administration-office-k8me9m
"Clinical Nurse, PZP/Private Wing Units",https://www.brightermonday.co.ke/listings/clinical-nurse-pzpprivate-wing-units-gw5ev2
INTERN - Human Resource Assistant,https://www.brightermonday.co.ke/listings/intern-human-resource-assistant-mgmezz
"Cosultant Detection, Verification, and Risk Assessment Officer - Band level A, Nairobi",https://www.brightermonday.co.ke/listings/cosultant-detection-verification-and-risk-assessment-officer-band-level-a-nairobi-r82eg9
DATA ANALYST,https://www.brightermonday.co.ke/listings/data-analyst-q2qemn
WISH Senior Project Manager - KENYA,https://www.brightermonday.co.ke/listings/wish-senior-project-manager-kenya-np5e4k
"Data Quality Assessment Monitor, SMLP-2",https://www.brightermonday.co.ke/listings/data-quality-assessment-monitor-smlp-2-7wvzkg
"Contractor, Coordinator, MyEO",https://www.brightermonday.co.ke/listings/contractor-coordinator-myeo-r82egn
Social Worker - Level 2,https://www.brightermonday.co.ke/listings/social-worker-level-2-4njvx5
